AuthorID,Average_Sentiment_Score
4.35e+17,0.2522583333333333
4.36e+17,0.1423810224636311
4.38e+17,0.228675
4.39e+17,0.753
4.4e+17,0.5511
4.41e+17,0.16609078625580828
4.42e+17,0.18477991103384797
4.43e+17,0.2951
4.44e+17,0.1812558959156785
4.45e+17,0.11768375304136254
4.47e+17,0.21827999999999997
4.48e+17,0.2056179331132337
4.49e+17,0.15860769230769228
4.54e+17,0.25126679256331425
4.55e+17,0.2858828530393748
4.56e+17,0.172124127310835
4.57e+17,0.20456830357142855
4.61e+17,0.32935200000000003
4.63e+17,0.2915705882352941
4.66e+17,0.6135053571428571
4.72e+17,0.32588763649133723
4.74e+17,0.17032691160045962
4.75e+17,0.23168864449636098
4.76e+17,0.4563357142857143
4.78e+17,0.6358
4.81e+17,0.23106772494513636
4.85e+17,0.1426550724637681
4.9e+17,0.4563357142857143
4.93e+17,0.14555263157894738
4.99e+17,0.2915705882352941
5e+17,0.7134499999999999
5.01e+17,0.26760512820512816
5.02e+17,0.19736304347826086
5.06e+17,0.17346666666666666
5.08e+17,0.17440729437543592
5.1e+17,0.2244163460065547
5.11e+17,0.1913
5.16e+17,0.40175000000000005
5.22e+17,0.0
5.25e+17,0.1895053209170569
5.26e+17,0.26234132561132556
5.31e+17,0.2555664989106801
5.32e+17,0.24232629708094122
5.33e+17,0.2215831523446136
5.34e+17,-0.11507463442069743
5.35e+17,0.0
5.42e+17,0.32935200000000003
5.44e+17,0.2172088991716944
5.47e+17,0.2229795258269513
5.54e+17,0.4563357142857143
5.55e+17,0.13844067392139958
5.56e+17,0.06183090728836087
5.57e+17,0.1985294990947884
5.6e+17,0.2450653767551685
5.67e+17,0.33631818181818174
5.68e+17,0.11152350230414751
5.69e+17,0.2375006384084234
5.72e+17,0.228675
5.75e+17,-0.3786
5.77e+17,0.26760512820512816
5.8e+17,0.08809922040994868
5.83e+17,0.1409527027027027
5.84e+17,0.4019
5.93e+17,0.2491107142857142
5.94e+17,0.12344285714285715
5.97e+17,0.17377849057930253
6e+17,0.3180062683574232
6.09e+17,0.07365073115860508
6.12e+17,0.20716255357545682
6.13e+17,0.7003
6.17e+17,0.21229233781638224
6.19e+17,0.11653948915209124
6.2e+17,0.1437734375
6.21e+17,0.1913
6.22e+17,0.0883310742407199
6.23e+17,0.0
6.25e+17,0.14749139122032817
6.26e+17,0.32935200000000003
6.27e+17,0.01961893278965127
6.28e+17,0.2238329080057818
6.3e+17,0.2712186104409425
6.31e+17,0.07365073115860508
6.36e+17,0.3612
6.37e+17,0.40660416666666666
6.43e+17,0.18812605925408393
6.49e+17,0.07365073115860508
6.55e+17,0.68495
6.58e+17,-0.19274999999999998
6.59e+17,0.11166816425120771
6.6e+17,0.29088941176470584
6.61e+17,0.32935200000000003
6.62e+17,0.1153239260554055
6.65e+17,0.21121498447204967
6.69e+17,0.7184
6.7e+17,0.04811171875
6.71e+17,0.07365073115860508
6.74e+17,0.20787379589952618
6.75e+17,0.07365073115860508
6.76e+17,-0.12781666666666663
6.77e+17,0.3546361218361218
6.81e+17,0.4125777777777778
6.83e+17,0.07365073115860508
6.84e+17,0.24911071428571424
6.87e+17,0.2505
6.88e+17,0.24892357705286836
6.9e+17,0.15622536557930253
6.91e+17,0.09054073230288774
6.92e+17,0.24141043869516304
6.93e+17,0.8141
6.98e+17,0.18711431809604387
7.03e+17,0.2180695035460993
7.04e+17,0.38938024371953506
7.08e+17,0.28074237137670316
7.1e+17,0.3433111111111111
7.11e+17,0.23589166666666664
7.12e+17,0.12095440702218263
7.13e+17,0.20723480000000002
7.14e+17,0.07365073115860508
7.16e+17,0.2177330462330462
7.18e+17,-0.04755
7.2e+17,0.06831717385635437
7.21e+17,0.3672224762854294
7.22e+17,0.13669091931690347
7.25e+17,0.39683542989014364
7.26e+17,0.32935200000000003
7.28e+17,0.40769387755102043
7.29e+17,0.9165
7.3e+17,0.14031212830387724
7.31e+17,0.27074077683925185
7.32e+17,0.07142826521684782
7.33e+17,0.3486516354656493
7.35e+17,0.14591766409266407
7.36e+17,0.0
7.37e+17,0.16026858093829247
7.38e+17,0.22423791343023186
7.39e+17,0.23651006726076967
7.4e+17,0.4770083333333333
7.41e+17,0.10432368421052632
7.42e+17,0.27263234126984126
7.43e+17,0.4563357142857143
7.44e+17,0.23371908217051376
7.45e+17,0.5511
7.47e+17,0.4321134588318086
7.48e+17,0.17455343568165088
7.49e+17,0.25884177298207667
7.5e+17,0.901
7.51e+17,0.18836119925936476
7.52e+17,0.257697406462585
7.53e+17,0.15961304836895382
7.55e+17,0.13495706632653062
7.56e+17,0.17296226035463802
7.58e+17,0.2591317893571468
7.59e+17,0.14019468816397948
7.6e+17,0.18067239057239057
7.61e+17,0.5076333333333333
7.62e+17,0.12935829284861955
7.63e+17,0.28102783284535526
7.64e+17,0.1428
7.67e+17,0.26620184089414856
7.71e+17,0.33631818181818174
7.73e+17,0.1468
7.76e+17,0.0
7.77e+17,0.2579617893130795
7.81e+17,0.0734
7.83e+17,0.00899999999999998
7.84e+17,0.0
7.85e+17,0.25558579545454546
7.86e+17,0.5866444444444444
7.87e+17,0.3398045546372819
7.89e+17,0.0638018310546875
7.9e+17,0.9146
7.92e+17,0.26492312500000004
7.95e+17,0.200944732966512
7.96e+17,0.48273125
7.97e+17,0.3463
7.99e+17,0.21425
8e+17,0.5233
8.02e+17,0.0516
8.05e+17,0.06716666666666667
8.06e+17,0.39424783333333335
8.07e+17,0.0
8.08e+17,0.6322
8.09e+17,0.15316363636363636
8.11e+17,0.38155
8.12e+17,0.22979760101010097
8.13e+17,0.4125777777777778
8.16e+17,0.32135
8.17e+17,0.21996470588235292
8.19e+17,0.48319999999999996
8.21e+17,0.0
8.25e+17,0.14034894736842105
8.29e+17,0.009906250000000002
8.3e+17,0.33655999999999997
8.31e+17,0.0
8.32e+17,0.0
8.34e+17,0.6486000000000001
8.35e+17,0.34
8.37e+17,0.7506
8.38e+17,0.5154
8.4e+17,0.0
8.42e+17,0.146088
8.43e+17,0.2600777777777778
8.44e+17,0.35482500000000006
8.45e+17,0.39453333333333335
8.47e+17,0.6429666666666667
8.51e+17,0.20408200554894965
8.56e+17,0.2855875816993464
8.57e+17,0.31845
8.62e+17,0.21542000000000003
8.7e+17,-0.15293333333333334
8.73e+17,0.68
8.75e+17,0.2968849264705883
8.78e+17,0.5213
8.8e+17,0.10228
8.81e+17,0.18583750000000002
8.84e+17,0.0
8.86e+17,0.1428
8.87e+17,0.20422854671280274
8.89e+17,0.195872
8.92e+17,0.47825
8.94e+17,0.13396666666666665
8.95e+17,0.3672388888888889
8.96e+17,0.27663333333333334
9e+17,0.5868
9.01e+17,0.40080000000000005
9.06e+17,0.2307406611570248
9.07e+17,0.2435
9.09e+17,0.0
9.1e+17,0.10228000000000001
9.14e+17,0.14814000000000002
9.19e+17,0.0
9.33e+17,0.1468
9.43e+17,0.7964
9.59e+17,0.39453333333333335
9.62e+17,-0.04755
9.65e+17,0.0
9.69e+17,0.10432368421052632
9.81e+17,0.8060999999999999
9.83e+17,0.8388
9.87e+17,0.2333333333333333
9.89e+17,0.26139444444444443
9.95e+17,0.0
9.98e+17,0.9779
9.99e+17,0.43725
1e+18,0.5099400000000001
1.01e+18,0.0
1.03e+18,0.9165
1.05e+18,0.3272333333333333
1.06e+18,0.31616666666666665
1.07e+18,0.264
1.09e+18,0.14616500000000002
1.12e+18,0.959
